opportunity_id,account_id,originating_lead_id,owner_rep_id,created_at,close_date,stage,amount,is_closed,is_won,is_closed_lost,opportunity_source,lead_source,region,territory_id,segment,industry,sales_cycle_days,loss_reason_id,loss_reason,loss_reason_category,controllable_loss_flag,days_in_stage,activity_count,days_since_last_activity,next_step_exists,operational_risk_score
OPP_001271,ACC_000447,LEAD_007950,REP_UKI_01,2024-12-13,,Demo,57000,0,0,0,converted_mql,Paid Search,EMEA,UKI,Commercial,Retail,,,,,,22,16,7,1,2
OPP_001272,ACC_001944,LEAD_011036,REP_UKI_02,2025-04-12,2025-05-14,Closed Lost,62000,1,0,1,converted_mql,Paid Search,EMEA,UKI,Commercial,Technology,32,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,5,4,0,3
OPP_001273,ACC_000608,LEAD_004338,REP_DACH_01,2025-03-22,2025-05-07,Closed Lost,119000,1,0,1,converted_mql,Free Trial / Free Sample,EMEA,DACH,Mid-Market,Retail,46,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,8,4,0,3
OPP_001274,ACC_001484,LEAD_001257,REP_AMER_COMM_05,2025-04-16,,Discovery,21000,0,0,0,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Technology,,,,,,18,10,7,1,0
OPP_001275,ACC_001379,LEAD_004092,REP_FRBNLX_02,2024-04-21,,Proposal,211000,0,0,0,converted_mql,Free Trial / Free Sample,EMEA,FR_BENELUX,Mid-Market,Financial Services,,,,,,28,8,2,1,2
OPP_001276,ACC_000064,LEAD_002240,REP_INDIA_02,2025-03-06,2025-05-04,Closed Lost,115000,1,0,1,converted_mql,Paid Search,APJ,INDIA,Mid-Market,Technology,59,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,12,5,0,3
OPP_001277,ACC_001965,LEAD_010455,REP_AMER_COMM_01,2025-04-01,2025-04-22,Closed Lost,61000,1,0,1,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Energy,21,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,8,1,0,2
OPP_001278,ACC_000599,LEAD_005030,REP_MEA_01,2024-07-29,,Discovery,31000,0,0,0,converted_mql,Partner Referral,EMEA,MEA,Commercial,Financial Services,,,,,,24,11,3,1,1
OPP_001279,ACC_000055,LEAD_006682,REP_SEU_01,2024-01-15,2024-02-19,Closed Lost,18000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Manufacturing,35,LR_NO_BUDGET,No budget,Commercial,0,0,5,3,0,2
OPP_001280,ACC_001686,LEAD_011799,REP_MEA_01,2024-04-08,2024-05-25,Closed Lost,91000,1,0,1,converted_mql,Demo Request,EMEA,MEA,Commercial,Technology,47,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,1,11,5,0,2
OPP_001281,ACC_001709,LEAD_000693,REP_UKI_01,2025-03-14,2025-05-02,Closed Lost,49000,1,0,1,converted_mql,Partner Referral,EMEA,UKI,Commercial,Telecommunications,49,LR_NO_DECISION,No decision,Timing,0,1,10,2,0,2
OPP_001282,ACC_002236,LEAD_011499,REP_AMER_COMM_06,2024-11-10,2024-12-26,Closed Lost,21000,1,0,1,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Technology,46,LR_UNRESPONSIVE,Unresponsive,Operational,1,2,4,6,0,2
OPP_001283,ACC_000448,LEAD_002093,REP_SEU_01,2024-06-21,2024-09-12,Closed Lost,355000,1,0,1,converted_mql,Partner Referral,EMEA,SOUTHERN_EUROPE,Enterprise,Public Sector,83,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,2,7,5,0,4
OPP_001284,ACC_001594,LEAD_011512,REP_ANZ_02,2024-10-15,,Discovery,146000,0,0,0,converted_mql,Paid Search,APJ,ANZ,Mid-Market,Telecommunications,,,,,,10,10,7,1,1
OPP_001285,ACC_000852,LEAD_004242,REP_LATAM_01,2024-12-06,,Proposal,77000,0,0,0,converted_mql,Paid Search,AMER,LATAM,Commercial,Healthcare,,,,,,21,13,1,1,1
OPP_001286,ACC_002094,LEAD_009206,REP_AMER_MM_03,2025-03-08,2025-03-19,Closed Lost,56000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_COMM,Commercial,Retail,11,LR_TIMING,Timing,Timing,0,2,12,0,0,1
OPP_001287,ACC_000059,LEAD_004289,REP_AMER_COMM_08,2024-05-02,2024-06-24,Closed Lost,61000,1,0,1,converted_mql,Partner Referral,EMEA,SOUTHERN_EUROPE,Commercial,Telecommunications,53,LR_PRICE,Price,Commercial,0,0,10,0,0,4
OPP_001288,ACC_001249,LEAD_001635,REP_MEA_02,2024-02-01,2024-03-29,Closed Lost,180000,1,0,1,converted_mql,Free Trial / Free Sample,EMEA,MEA,Mid-Market,Telecommunications,57,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,7,6,0,3
OPP_001289,ACC_000968,LEAD_000974,REP_AMER_COMM_05,2024-07-28,2024-08-04,Closed Lost,47000,1,0,1,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Education,7,LR_TIMING,Timing,Timing,0,0,9,4,0,2
OPP_001290,ACC_001250,LEAD_003131,REP_AMER_MM_03,2024-12-09,2025-02-06,Closed Lost,102000,1,0,1,converted_mql,Paid Search,AMER,AMER_MM,Mid-Market,Manufacturing,59,LR_POOR_FIT,Poor fit,Qualification,1,2,8,4,0,4
OPP_001291,ACC_002079,LEAD_009837,REP_DACH_03,2024-07-06,,Demo,244000,0,0,0,converted_mql,Free Trial / Free Sample,EMEA,DACH,Mid-Market,Energy,,,,,,10,8,10,1,1
OPP_001292,ACC_001743,LEAD_011375,REP_UKI_03,2024-11-19,,Demo,215000,0,0,0,converted_mql,Paid Search,EMEA,UKI,Mid-Market,Technology,,,,,,2,9,13,1,1
OPP_001293,ACC_002204,LEAD_005906,REP_AMER_MM_07,2024-06-14,,Demo,983000,0,0,0,converted_mql,Free Trial / Free Sample,AMER,AMER_ENT,Enterprise,Technology,,,,,,8,5,13,1,1
OPP_001294,ACC_001301,LEAD_004452,REP_JPKR_01,2024-12-08,2024-12-19,Closed Lost,168000,1,0,1,converted_mql,Partner Referral,APJ,JAPAN_KOREA,Mid-Market,Manufacturing,11,LR_NO_BUDGET,No budget,Commercial,0,1,5,5,0,3
OPP_001295,ACC_001107,LEAD_009672,REP_AMER_COMM_08,2024-08-07,2024-09-19,Closed Lost,64000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_COMM,Commercial,Financial Services,43,LR_PRICE,Price,Commercial,0,0,8,0,0,3
OPP_001296,ACC_000963,LEAD_001602,REP_AMER_MM_02,2024-05-25,,Demo,180000,0,0,0,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Education,,,,,,8,14,8,1,2
OPP_001297,ACC_000953,LEAD_005632,REP_SEU_02,2025-06-25,,Demo,167000,0,0,0,converted_mql,Paid Search,EMEA,SOUTHERN_EUROPE,Mid-Market,Manufacturing,,,,,,31,9,11,1,2
OPP_001298,ACC_001273,LEAD_011868,REP_JPKR_02,2024-08-02,2024-09-11,Closed Lost,34000,1,0,1,converted_mql,Paid Search,APJ,JAPAN_KOREA,Commercial,Financial Services,40,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,7,4,0,3
OPP_001299,ACC_000515,LEAD_012000,REP_SEA_02,2025-06-04,2025-06-15,Closed Lost,47000,1,0,1,converted_mql,Paid Search,APJ,SEA,Commercial,Education,11,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,0,3,1,0,3
OPP_001300,ACC_001741,LEAD_011769,REP_AMER_ENT_05,2025-03-31,2025-06-25,Closed Lost,910000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_ENT,Enterprise,Retail,86,LR_TERRITORY_CONFUSION,Territory ownership confusion,Operational,1,1,5,0,0,4
OPP_001301,ACC_002102,,REP_AMER_MM_03,2025-03-05,,Demo,328000,0,0,0,sales_generated,,AMER,AMER_MM,Mid-Market,Financial Services,,,,,,20,13,3,1,0
OPP_001302,ACC_002195,,REP_SEU_02,2024-08-26,2024-10-03,Closed Lost,32000,1,0,1,sales_generated,,EMEA,SOUTHERN_EUROPE,Commercial,Healthcare,38,LR_PROCUREMENT_LEGAL_DELAY,Procurement/legal delay,Timing,0,1,3,1,0,0
OPP_001303,ACC_001069,,REP_AMER_MM_07,2025-06-28,,Qualification,189000,0,0,0,sales_generated,,AMER,AMER_MM,Mid-Market,Healthcare,,,,,,17,18,7,1,1
OPP_001304,ACC_000802,,REP_AMER_COMM_05,2025-01-05,2025-01-31,Closed Lost,59000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Technology,26,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,1,7,0,0,3
OPP_001305,ACC_000512,,REP_AMER_COMM_05,2024-09-01,2024-09-27,Closed Lost,52000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Technology,26,LR_PRICE,Price,Commercial,0,2,8,5,0,1
OPP_001306,ACC_000340,,REP_AMER_COMM_05,2024-01-01,2024-02-14,Closed Lost,45000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Healthcare,44,LR_NO_DECISION,No decision,Timing,0,2,5,5,0,2
OPP_001307,ACC_000133,,REP_JPKR_02,2024-12-05,2025-01-14,Closed Lost,81000,1,0,1,sales_generated,,APJ,JAPAN_KOREA,Commercial,Technology,40,LR_TIMING,Timing,Timing,0,0,15,3,0,2
OPP_001308,ACC_000047,,REP_FRBNLX_03,2024-05-08,2024-06-26,Closed Lost,211000,1,0,1,sales_generated,,EMEA,FR_BENELUX,Mid-Market,Education,49,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,8,6,0,2
OPP_001309,ACC_001016,,REP_AMER_COMM_03,2025-06-30,2025-07-07,Closed Lost,82000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Financial Services,7,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,0,3,0,0,2
OPP_001310,ACC_001754,,REP_AMER_COMM_02,2024-01-21,2024-02-24,Closed Lost,45000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Public Sector,34,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,1,7,5,0,1
OPP_001311,ACC_000744,,REP_AMER_ENT_07,2024-10-20,2025-01-10,Closed Won,600000,1,1,0,sales_generated,,AMER,AMER_ENT,Enterprise,Financial Services,82,,,,,0,6,5,0,0
OPP_001312,ACC_001813,,REP_AMER_COMM_03,2025-02-15,2025-03-13,Closed Lost,40000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Healthcare,26,LR_UNRESPONSIVE,Unresponsive,Operational,1,2,18,4,0,3
OPP_001313,ACC_001033,,REP_SEU_02,2024-10-23,2024-12-25,Closed Lost,44000,1,0,1,sales_generated,,EMEA,SOUTHERN_EUROPE,Commercial,Retail,63,LR_PROCUREMENT_LEGAL_DELAY,Procurement/legal delay,Timing,0,1,8,4,0,2
OPP_001314,ACC_000659,,REP_UKI_03,2024-03-06,2024-04-25,Closed Won,32000,1,1,0,sales_generated,,EMEA,UKI,Commercial,Healthcare,50,,,,,1,8,2,0,1
OPP_001315,ACC_001515,,REP_AMER_MM_08,2024-05-23,2024-06-10,Closed Lost,64000,1,0,1,sales_generated,,AMER,AMER_MM,Mid-Market,Technology,18,LR_NO_BUDGET,No budget,Commercial,0,1,8,5,0,1
OPP_001316,ACC_001597,,REP_UKI_01,2024-12-18,2025-03-10,Closed Lost,908000,1,0,1,sales_generated,,EMEA,UKI,Enterprise,Technology,82,LR_POOR_FIT,Poor fit,Qualification,1,0,8,4,0,3
OPP_001317,ACC_000920,,REP_AMER_ENT_01,2024-12-14,,Proposal,811000,0,0,0,sales_generated,,AMER,AMER_ENT,Enterprise,Financial Services,,,,,,37,12,22,0,3
OPP_001318,ACC_002216,,REP_UKI_02,2025-03-04,2025-05-01,Closed Lost,70000,1,0,1,sales_generated,,EMEA,UKI,Commercial,Manufacturing,58,LR_NO_DECISION,No decision,Timing,0,2,9,2,0,1
OPP_001319,ACC_000539,,REP_DACH_03,2025-02-22,2025-03-06,Closed Lost,63000,1,0,1,sales_generated,,EMEA,DACH,Commercial,Technology,12,LR_POOR_FIT,Poor fit,Qualification,1,1,9,3,0,2
OPP_001320,ACC_001537,,REP_SEU_02,2024-04-05,,Discovery,66000,0,0,0,sales_generated,,EMEA,SOUTHERN_EUROPE,Commercial,Technology,,,,,,15,10,21,1,1
OPP_001321,ACC_001908,,REP_LATAM_02,2024-07-08,2024-07-28,Closed Won,21000,1,1,0,sales_generated,,AMER,LATAM,Commercial,Technology,20,,,,,2,13,2,0,0
OPP_001322,ACC_002033,,REP_AMER_MM_04,2024-05-09,2024-08-01,Closed Lost,261000,1,0,1,sales_generated,,AMER,AMER_MM,Mid-Market,Financial Services,84,LR_POOR_FIT,Poor fit,Qualification,1,0,7,1,0,3
OPP_001323,ACC_001160,,REP_AMER_MM_05,2024-03-10,,Discovery,153000,0,0,0,sales_generated,,AMER,AMER_MM,Mid-Market,Technology,,,,,,22,9,23,1,2
OPP_001324,ACC_000159,,REP_UKI_02,2024-06-20,2024-07-22,Closed Lost,16000,1,0,1,sales_generated,,EMEA,UKI,Commercial,Manufacturing,32,LR_NO_DECISION,No decision,Timing,0,2,8,1,0,3
OPP_001325,ACC_001746,,REP_SEA_02,2024-03-18,2024-05-13,Closed Lost,50000,1,0,1,sales_generated,,APJ,SEA,Commercial,Technology,56,LR_PRICE,Price,Commercial,0,1,3,5,0,2
OPP_001326,ACC_001889,,REP_UKI_02,2024-01-21,2024-03-15,Closed Lost,117000,1,0,1,sales_generated,,EMEA,UKI,Mid-Market,Manufacturing,54,LR_PRICE,Price,Commercial,0,1,10,2,0,2
OPP_001327,ACC_002223,,REP_AMER_ENT_06,2025-01-07,,Proposal,787000,0,0,0,sales_generated,,AMER,AMER_ENT,Enterprise,Education,,,,,,24,11,12,1,0
OPP_001328,ACC_001843,,REP_AMER_MM_08,2024-04-26,2024-07-16,Closed Lost,334000,1,0,1,sales_generated,,AMER,AMER_MM,Mid-Market,Healthcare,81,LR_NO_DECISION,No decision,Timing,0,0,10,1,0,2
OPP_001329,ACC_002048,,REP_INDIA_03,2025-02-05,2025-03-08,Closed Lost,33000,1,0,1,sales_generated,,APJ,INDIA,Commercial,Retail,31,LR_PROCUREMENT_LEGAL_DELAY,Procurement/legal delay,Timing,0,2,13,6,0,2
OPP_001330,ACC_002193,,REP_LATAM_02,2024-01-24,2024-02-22,Closed Won,88000,1,1,0,sales_generated,,AMER,LATAM,Commercial,Healthcare,29,,,,,0,9,5,0,0
OPP_001331,ACC_000930,,REP_AMER_COMM_06,2024-07-31,2024-08-27,Closed Lost,23000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Manufacturing,27,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,2,11,3,0,2
OPP_001332,ACC_000331,,REP_AMER_COMM_03,2024-06-14,2024-07-20,Closed Lost,52000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Public Sector,36,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,0,6,2,0,1
OPP_001333,ACC_000484,,REP_AMER_MM_06,2024-08-07,2024-10-01,Closed Lost,211000,1,0,1,sales_generated,,AMER,AMER_MM,Mid-Market,Healthcare,55,LR_TIMING,Timing,Timing,0,2,12,5,0,3
OPP_001334,ACC_000629,,REP_SEU_02,2025-03-16,,Demo,69000,0,0,0,sales_generated,,EMEA,SOUTHERN_EUROPE,Commercial,Energy,,,,,,24,12,10,0,2
OPP_001335,ACC_000129,,REP_AMER_COMM_07,2024-07-03,2024-08-07,Closed Lost,51000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Retail,35,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,0,2,0,4
OPP_001336,ACC_000291,,REP_UKI_02,2024-06-13,,Proposal,22000,0,0,0,sales_generated,,EMEA,UKI,Commercial,Manufacturing,,,,,,14,10,5,1,0
OPP_001337,ACC_000361,,REP_AMER_ENT_02,2024-05-05,2024-08-11,Closed Lost,552000,1,0,1,sales_generated,,AMER,AMER_ENT,Enterprise,Education,98,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,7,6,0,2
OPP_001338,ACC_000152,,REP_ANZ_01,2024-12-28,,Discovery,396000,0,0,0,sales_generated,,APJ,ANZ,Enterprise,Technology,,,,,,9,12,11,1,0
OPP_001339,ACC_000701,,REP_MEA_02,2024-07-06,2024-07-27,Closed Lost,36000,1,0,1,sales_generated,,EMEA,MEA,Commercial,Financial Services,21,LR_TIMING,Timing,Timing,0,1,10,0,0,3
OPP_001340,ACC_001122,,REP_AMER_MM_01,2024-03-19,2024-05-17,Closed Lost,226000,1,0,1,sales_generated,,AMER,AMER_MM,Mid-Market,Manufacturing,59,LR_NO_DECISION,No decision,Timing,0,2,5,3,0,1
OPP_001341,ACC_001608,,REP_AMER_MM_06,2024-11-10,,Demo,173000,0,0,0,sales_generated,,AMER,AMER_MM,Mid-Market,Financial Services,,,,,,33,10,13,1,1
OPP_001342,ACC_000510,,REP_MEA_02,2024-11-12,2024-12-31,Closed Lost,81000,1,0,1,sales_generated,,EMEA,MEA,Mid-Market,Public Sector,49,LR_TIMING,Timing,Timing,0,0,5,2,0,1
OPP_001343,ACC_001639,,REP_LATAM_02,2024-09-13,2024-10-16,Closed Lost,291000,1,0,1,sales_generated,,AMER,LATAM,Mid-Market,Education,33,LR_TIMING,Timing,Timing,0,1,3,0,0,0
OPP_001344,ACC_001304,,REP_SEU_01,2024-04-28,2024-07-24,Closed Lost,615000,1,0,1,sales_generated,,EMEA,SOUTHERN_EUROPE,Enterprise,Telecommunications,87,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,7,6,0,0
OPP_001345,ACC_000201,,REP_DACH_02,2024-06-06,2024-08-07,Closed Lost,148000,1,0,1,sales_generated,,EMEA,DACH,Mid-Market,Retail,62,LR_NO_DECISION,No decision,Timing,0,2,5,2,0,2
OPP_001346,ACC_001771,,REP_AMER_COMM_06,2024-03-24,2024-05-04,Closed Lost,41000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Technology,41,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,1,9,1,0,3
OPP_001347,ACC_000329,,REP_INDIA_03,2024-01-28,2024-04-10,Closed Lost,249000,1,0,1,sales_generated,,APJ,INDIA,Mid-Market,Education,73,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,7,6,0,2
OPP_001348,ACC_001675,,REP_LATAM_03,2024-04-30,,Qualification,43000,0,0,0,sales_generated,,AMER,LATAM,Commercial,Technology,,,,,,5,11,3,1,1
OPP_001349,ACC_001383,,REP_FRBNLX_03,2025-05-29,2025-07-29,Closed Lost,46000,1,0,1,sales_generated,,EMEA,FR_BENELUX,Commercial,Financial Services,61,LR_NO_DECISION,No decision,Timing,0,1,8,6,0,2
OPP_001350,ACC_001652,,REP_AMER_COMM_07,2024-12-01,2025-01-11,Closed Lost,60000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Energy,41,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,5,6,0,2
OPP_001351,ACC_001182,,REP_UKI_02,2025-04-13,2025-07-01,Closed Lost,68000,1,0,1,sales_generated,,EMEA,UKI,Commercial,Education,79,LR_TIMING,Timing,Timing,0,1,6,4,0,1
OPP_001352,ACC_002104,,REP_LATAM_02,2024-02-09,,Qualification,51000,0,0,0,sales_generated,,AMER,LATAM,Commercial,Manufacturing,,,,,,1,8,18,1,1
OPP_001353,ACC_000786,,REP_AMER_COMM_04,2024-11-29,2024-12-11,Closed Lost,80000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Technology,12,LR_PRICE,Price,Commercial,0,1,6,2,0,1
OPP_001354,ACC_000366,,REP_AMER_COMM_01,2024-11-23,2024-12-26,Closed Won,87000,1,1,0,sales_generated,,AMER,AMER_COMM,Commercial,Manufacturing,33,,,,,2,14,2,0,0
OPP_001355,ACC_000836,,REP_FRBNLX_03,2024-09-25,2024-11-16,Closed Lost,45000,1,0,1,sales_generated,,EMEA,FR_BENELUX,Commercial,Manufacturing,52,LR_NO_DECISION,No decision,Timing,0,0,7,3,0,1
OPP_001356,ACC_001588,,REP_LATAM_02,2024-10-28,,Demo,243000,0,0,0,sales_generated,,AMER,LATAM,Mid-Market,Energy,,,,,,32,10,12,0,2
OPP_001357,ACC_000540,,REP_JPKR_03,2024-02-09,,Demo,31000,0,0,0,sales_generated,,APJ,JAPAN_KOREA,Commercial,Technology,,,,,,20,4,13,1,0
OPP_001358,ACC_001851,,REP_FRBNLX_03,2025-04-03,2025-05-15,Closed Lost,46000,1,0,1,sales_generated,,EMEA,FR_BENELUX,Commercial,Technology,42,LR_NO_DECISION,No decision,Timing,0,1,9,6,0,1
OPP_001359,ACC_001685,,REP_AMER_ENT_07,2024-05-09,2024-09-07,Closed Won,723000,1,1,0,sales_generated,,AMER,AMER_ENT,Enterprise,Manufacturing,121,,,,,0,11,1,0,0
OPP_001360,ACC_000253,,REP_AMER_ENT_07,2024-09-01,2024-11-26,Closed Won,1253000,1,1,0,sales_generated,,AMER,AMER_ENT,Enterprise,Financial Services,86,,,,,0,9,1,0,0
OPP_001361,ACC_000797,,REP_JPKR_03,2025-06-30,2025-08-03,Closed Lost,47000,1,0,1,sales_generated,,APJ,JAPAN_KOREA,Commercial,Technology,34,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,6,6,0,3
OPP_001362,ACC_001979,,REP_AMER_COMM_03,2024-12-10,2025-01-27,Closed Lost,39000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Education,48,LR_POOR_FIT,Poor fit,Qualification,1,0,14,1,0,3
OPP_001363,ACC_000460,,REP_AMER_MM_04,2024-08-08,2024-09-10,Closed Lost,213000,1,0,1,sales_generated,,AMER,AMER_MM,Mid-Market,Logistics,33,LR_TIMING,Timing,Timing,0,1,9,1,0,2
OPP_001364,ACC_000473,,REP_AMER_COMM_01,2025-04-23,2025-06-29,Closed Lost,56000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Energy,67,LR_POOR_FIT,Poor fit,Qualification,1,2,7,6,0,2
OPP_001365,ACC_001138,,REP_JPKR_03,2024-07-08,2024-09-26,Closed Lost,222000,1,0,1,sales_generated,,APJ,JAPAN_KOREA,Mid-Market,Retail,80,LR_POOR_FIT,Poor fit,Qualification,1,1,9,0,0,0
OPP_001366,ACC_001208,,REP_JPKR_03,2025-03-23,,Proposal,231000,0,0,0,sales_generated,,APJ,JAPAN_KOREA,Mid-Market,Healthcare,,,,,,18,8,4,1,0
OPP_001367,ACC_001444,,REP_MEA_02,2024-12-03,2024-12-10,Closed Lost,46000,1,0,1,sales_generated,,EMEA,MEA,Commercial,Financial Services,7,LR_NO_DECISION,No decision,Timing,0,1,9,4,0,3
OPP_001368,ACC_000597,,REP_UKI_02,2024-11-03,2024-12-03,Closed Lost,22000,1,0,1,sales_generated,,EMEA,UKI,Commercial,Healthcare,30,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,1,8,3,0,2
OPP_001369,ACC_002125,,REP_SEU_02,2025-04-19,2025-06-04,Closed Lost,76000,1,0,1,sales_generated,,EMEA,SOUTHERN_EUROPE,Commercial,Public Sector,46,LR_NO_DECISION,No decision,Timing,0,2,13,1,0,3
OPP_001370,ACC_000150,,REP_AMER_COMM_03,2025-05-08,2025-06-22,Closed Lost,32000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Public Sector,45,LR_TIMING,Timing,Timing,0,1,3,1,0,2
OPP_001371,ACC_001148,,REP_MEA_02,2025-03-01,2025-04-19,Closed Lost,46000,1,0,1,sales_generated,,EMEA,MEA,Commercial,Healthcare,49,LR_UNRESPONSIVE,Unresponsive,Operational,1,0,8,0,0,4
OPP_001372,ACC_001370,,REP_UKI_02,2024-05-13,2024-07-12,Closed Lost,62000,1,0,1,sales_generated,,EMEA,UKI,Commercial,Manufacturing,60,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,1,9,2,0,1
OPP_001373,ACC_000176,,REP_AMER_ENT_07,2025-05-27,2025-09-05,Closed Won,903000,1,1,0,sales_generated,,AMER,AMER_ENT,Enterprise,Logistics,101,,,,,0,11,2,0,0
OPP_001374,ACC_000712,,REP_AMER_COMM_02,2025-01-08,2025-02-21,Closed Lost,49000,1,0,1,sales_generated,,AMER,AMER_COMM,Commercial,Financial Services,44,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,1,6,6,0,2
OPP_001375,ACC_000488,,REP_INDIA_01,2025-05-04,2025-07-26,Closed Lost,480000,1,0,1,sales_generated,,APJ,INDIA,Enterprise,Telecommunications,83,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,1,5,5,0,1
OPP_001376,ACC_000225,,REP_DACH_02,2025-01-26,2025-03-21,Closed Lost,75000,1,0,1,sales_generated,,EMEA,DACH,Mid-Market,Technology,54,LR_NO_DECISION,No decision,Timing,0,0,7,4,0,2
OPP_001377,ACC_000301,,REP_LATAM_02,2024-03-24,,Discovery,18000,0,0,0,sales_generated,,AMER,LATAM,Commercial,Healthcare,,,,,,12,8,8,0,1
OPP_001378,ACC_001801,,REP_AMER_COMM_06,2024-07-09,2024-08-31,Closed Won,67000,1,1,0,sales_generated,,AMER,AMER_COMM,Commercial,Financial Services,53,,,,,2,13,6,0,0
OPP_001379,ACC_001581,,REP_AMER_ENT_07,2024-11-14,2025-01-07,Closed Lost,711000,1,0,1,sales_generated,,AMER,AMER_ENT,Enterprise,Education,54,LR_POOR_FIT,Poor fit,Qualification,1,1,9,6,0,1
OPP_001380,ACC_000230,,REP_DACH_03,2025-04-20,2025-06-06,Closed Lost,40000,1,0,1,sales_generated,,EMEA,DACH,Commercial,Financial Services,47,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,2,5,2,0,2
OPP_001381,ACC_001617,,REP_SEU_01,2025-02-20,2025-05-22,Closed Lost,484000,1,0,1,sales_generated,,EMEA,SOUTHERN_EUROPE,Enterprise,Telecommunications,91,LR_UNRESPONSIVE,Unresponsive,Operational,1,0,6,5,0,2
OPP_001382,ACC_001742,,REP_MEA_02,2024-05-30,2024-08-11,Closed Lost,265000,1,0,1,sales_generated,,EMEA,MEA,Mid-Market,Education,73,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,5,0,0,4
OPP_001383,ACC_000363,,REP_UKI_02,2024-08-14,2024-10-11,Closed Won,76000,1,1,0,sales_generated,,EMEA,UKI,Mid-Market,Technology,58,,,,,1,11,0,0,0
OPP_001384,ACC_000229,,REP_MEA_02,2025-02-14,2025-03-24,Closed Lost,62000,1,0,1,sales_generated,,EMEA,MEA,Commercial,Education,38,LR_UNRESPONSIVE,Unresponsive,Operational,1,2,11,6,0,4
OPP_001385,ACC_000474,,REP_AMER_ENT_02,2024-02-09,,Discovery,1034000,0,0,0,sales_generated,,AMER,AMER_ENT,Enterprise,Public Sector,,,,,,12,12,7,1,0
OPP_001386,ACC_000108,,REP_ANZ_01,2024-12-26,,Demo,349000,0,0,0,sales_generated,,APJ,ANZ,Enterprise,Public Sector,,,,,,36,9,28,0,3
OPP_001387,ACC_000861,,REP_MEA_02,2024-12-06,2025-01-04,Closed Lost,59000,1,0,1,sales_generated,,EMEA,MEA,Commercial,Financial Services,29,LR_NO_DECISION,No decision,Timing,0,1,11,0,0,3
OPP_001388,ACC_001481,,REP_AMER_MM_03,2025-04-02,2025-06-06,Closed Lost,252000,1,0,1,sales_generated,,AMER,AMER_MM,Mid-Market,Technology,65,LR_NO_BUDGET,No budget,Commercial,0,2,4,1,0,1
