ticket_id,created_at,resolved_at,ticket_category,priority,requester_role,initial_team_selected,final_owner_team,triage_method,ai_confidence_score,reassignment_required,reassignment_delay_hours,hours_to_first_action,hours_to_resolution,sla_policy_id,sla_target_hours,sla_due_at,sla_met,sla_breached,post_ai_launch
TICK_003429,2024-10-31 20:33:00,2024-10-31 22:33:00,contracting_issue,P1,legal,Order Ops,Order Ops,ai_assisted,0.896,0,0.0,0.3,2.0,SLA_CONTRACTING_ISSUE_P1,4,2024-11-01 00:33:00,1,0,1
TICK_003430,2024-12-10 04:34:00,2024-12-12 07:28:00,reporting_request,P3,sales_manager,CRM Eng,Sales Ops,ai_assisted,0.323,1,5.5,3.5,50.9,SLA_REPORTING_REQUEST_P3,72,2024-12-13 04:34:00,1,0,1
TICK_003431,2025-06-11 01:05:00,2025-06-12 00:41:00,lead_routing,P3,sales_development,Sales Ops,Sales Ops,ai_assisted,0.801,0,0.0,5.3,23.6,SLA_LEAD_ROUTING_P3,72,2025-06-14 01:05:00,1,0,1
TICK_003432,2025-02-26 05:11:00,2025-02-26 22:34:59,lead_routing,P2,legal,Sales Ops,Sales Ops,ai_assisted,0.905,0,0.0,3.1,17.4,SLA_LEAD_ROUTING_P2,24,2025-02-27 05:11:00,1,0,1
TICK_003433,2025-01-01 09:04:00,2025-01-02 06:16:00,quote_order_issue,P2,sales_ops,Order Ops,Order Ops,ai_assisted,0.394,0,0.0,2.9,21.2,SLA_QUOTE_ORDER_ISSUE_P2,24,2025-01-02 09:04:00,1,0,1
TICK_003434,2024-12-27 11:40:00,2024-12-27 18:40:00,forecasting_support,P2,customer_success,Sales Ops,Sales Ops,ai_assisted,0.886,0,0.0,2.8,7.0,SLA_FORECASTING_SUPPORT_P2,24,2024-12-28 11:40:00,1,0,1
TICK_003435,2025-05-17 17:20:00,2025-05-20 00:56:00,automation_bug,P3,sales_rep,CRM Eng,CRM Eng,ai_assisted,0.636,0,0.0,4.9,55.6,SLA_AUTOMATION_BUG_P3,72,2025-05-20 17:20:00,1,0,1
TICK_003436,2024-12-17 09:04:00,2024-12-20 10:52:00,automation_bug,P3,sales_development,Order Ops,CRM Eng,ai_assisted,0.584,1,6.4,8.7,73.8,SLA_AUTOMATION_BUG_P3,72,2024-12-20 09:04:00,0,1,1
TICK_003437,2024-11-13 09:11:00,2024-11-16 13:29:00,opportunity_update,P4,sales_development,CRM Eng,Sales Ops,ai_assisted,0.589,1,1.5,9.5,76.3,SLA_OPPORTUNITY_UPDATE_P4,120,2024-11-18 09:11:00,1,0,1
TICK_003438,2025-03-06 15:58:00,2025-03-11 00:28:00,automation_bug,P3,sales_manager,Sales Ops,CRM Eng,ai_assisted,0.169,1,6.6,4.2,104.5,SLA_AUTOMATION_BUG_P3,72,2025-03-09 15:58:00,0,1,1
TICK_003439,2025-06-28 22:15:00,2025-06-29 23:15:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,ai_assisted,0.972,0,0.0,2.9,25.0,SLA_QUOTE_ORDER_ISSUE_P3,72,2025-07-01 22:15:00,1,0,1
TICK_003440,2024-11-20 01:41:00,2024-11-25 06:35:00,territory_assignment,P4,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.888,0,0.0,13.1,124.9,SLA_TERRITORY_ASSIGNMENT_P4,120,2024-11-25 01:41:00,0,1,1
TICK_003441,2024-12-09 16:28:00,2024-12-10 05:34:00,automation_bug,P2,sales_rep,CRM Eng,CRM Eng,ai_assisted,0.763,0,0.0,1.4,13.1,SLA_AUTOMATION_BUG_P2,24,2024-12-10 16:28:00,1,0,1
TICK_003442,2025-02-06 01:10:00,2025-02-06 23:58:00,account_ownership,P2,sales_rep,Order Ops,Sales Ops,ai_assisted,0.595,1,4.1,3.6,22.8,SLA_ACCOUNT_OWNERSHIP_P2,24,2025-02-07 01:10:00,1,0,1
TICK_003443,2024-11-24 13:18:00,2024-11-26 07:18:00,account_ownership,P3,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.567,0,0.0,3.2,42.0,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-11-27 13:18:00,1,0,1
TICK_003444,2025-03-27 16:00:00,2025-03-28 13:30:00,opportunity_update,P3,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.958,0,0.0,3.4,21.5,SLA_OPPORTUNITY_UPDATE_P3,72,2025-03-30 16:00:00,1,0,1
TICK_003445,2024-12-09 05:44:00,2024-12-11 22:44:00,field_sync_issue,P3,sales_manager,CRM Eng,CRM Eng,ai_assisted,0.699,0,0.0,4.2,65.0,SLA_FIELD_SYNC_ISSUE_P3,72,2024-12-12 05:44:00,1,0,1
TICK_003446,2024-11-04 23:20:00,2024-11-09 13:50:00,lead_routing,P4,sales_development,Sales Ops,Sales Ops,ai_assisted,0.935,0,0.0,18.0,110.5,SLA_LEAD_ROUTING_P4,120,2024-11-09 23:20:00,1,0,1
TICK_003447,2024-12-11 07:29:00,2024-12-14 08:47:00,data_quality,P4,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.481,0,0.0,13.6,73.3,SLA_DATA_QUALITY_P4,120,2024-12-16 07:29:00,1,0,1
TICK_003448,2025-06-12 01:09:00,2025-06-12 13:03:00,user_access,P2,sales_development,CRM Eng,CRM Eng,ai_assisted,0.953,0,0.0,1.4,11.9,SLA_USER_ACCESS_P2,24,2025-06-13 01:09:00,1,0,1
TICK_003449,2025-06-13 05:49:00,2025-06-13 07:55:00,lead_routing,P1,customer_success,Sales Ops,Sales Ops,ai_assisted,0.855,0,0.0,0.2,2.1,SLA_LEAD_ROUTING_P1,4,2025-06-13 09:49:00,1,0,1
TICK_003450,2025-02-16 01:13:00,2025-02-17 16:19:00,automation_bug,P3,sales_rep,CRM Eng,CRM Eng,ai_assisted,0.777,0,0.0,4.7,39.1,SLA_AUTOMATION_BUG_P3,72,2025-02-19 01:13:00,1,0,1
TICK_003451,2025-01-18 07:33:00,2025-01-19 17:03:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,ai_assisted,0.831,0,0.0,3.5,33.5,SLA_QUOTE_ORDER_ISSUE_P3,72,2025-01-21 07:33:00,1,0,1
TICK_003452,2025-05-12 17:52:00,2025-05-14 04:34:00,lead_routing,P3,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.828,0,0.0,2.8,34.7,SLA_LEAD_ROUTING_P3,72,2025-05-15 17:52:00,1,0,1
TICK_003453,2024-11-23 00:42:00,2024-11-25 14:42:00,territory_assignment,P3,sales_development,Sales Ops,Sales Ops,ai_assisted,0.913,0,0.0,4.5,62.0,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-11-26 00:42:00,1,0,1
TICK_003454,2025-03-28 12:36:00,2025-03-28 18:06:00,contracting_issue,P1,sales_manager,Sales Ops,Order Ops,ai_assisted,0.682,1,3.1,1.5,5.5,SLA_CONTRACTING_ISSUE_P1,4,2025-03-28 16:36:00,0,1,1
TICK_003455,2025-04-04 15:53:00,2025-04-06 01:53:00,territory_assignment,P3,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.68,0,0.0,4.2,34.0,SLA_TERRITORY_ASSIGNMENT_P3,72,2025-04-07 15:53:00,1,0,1
TICK_003456,2025-04-12 19:10:00,2025-04-13 13:16:00,lead_routing,P2,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.969,0,0.0,2.6,18.1,SLA_LEAD_ROUTING_P2,24,2025-04-13 19:10:00,1,0,1
TICK_003457,2024-11-29 11:57:00,2024-11-30 10:51:00,contracting_issue,P2,sales_rep,Order Ops,Order Ops,ai_assisted,0.715,0,0.0,1.0,22.9,SLA_CONTRACTING_ISSUE_P2,24,2024-11-30 11:57:00,1,0,1
TICK_003458,2025-04-14 12:33:00,2025-04-15 06:09:00,quote_order_issue,P2,legal,Sales Ops,Order Ops,ai_assisted,0.195,1,7.1,4.8,17.6,SLA_QUOTE_ORDER_ISSUE_P2,24,2025-04-15 12:33:00,1,0,1
TICK_003459,2025-03-17 01:24:00,2025-03-18 04:18:00,user_access,P3,legal,CRM Eng,CRM Eng,ai_assisted,0.821,0,0.0,1.5,26.9,SLA_USER_ACCESS_P3,72,2025-03-20 01:24:00,1,0,1
TICK_003460,2025-05-27 21:15:00,2025-05-31 20:03:00,reporting_request,P4,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.782,0,0.0,18.2,94.8,SLA_REPORTING_REQUEST_P4,120,2025-06-01 21:15:00,1,0,1
TICK_003461,2024-11-17 14:44:00,2024-11-19 19:02:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,ai_assisted,0.692,0,0.0,3.7,52.3,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-11-20 14:44:00,1,0,1
TICK_003462,2025-03-17 12:58:00,2025-03-18 03:52:00,user_access,P2,sales_development,CRM Eng,CRM Eng,ai_assisted,0.773,0,0.0,1.9,14.9,SLA_USER_ACCESS_P2,24,2025-03-18 12:58:00,1,0,1
TICK_003463,2025-05-15 11:41:00,2025-05-18 08:53:00,user_access,P4,sales_rep,CRM Eng,CRM Eng,ai_assisted,0.964,0,0.0,13.1,69.2,SLA_USER_ACCESS_P4,120,2025-05-20 11:41:00,1,0,1
TICK_003464,2024-12-15 22:01:00,2024-12-17 06:31:00,field_sync_issue,P2,sales_rep,Order Ops,CRM Eng,ai_assisted,0.5,1,2.6,4.5,32.5,SLA_FIELD_SYNC_ISSUE_P2,24,2024-12-16 22:01:00,0,1,1
TICK_003465,2025-04-22 01:28:00,2025-04-23 18:28:00,user_access,P3,sales_manager,CRM Eng,CRM Eng,ai_assisted,0.955,0,0.0,4.3,41.0,SLA_USER_ACCESS_P3,72,2025-04-25 01:28:00,1,0,1
TICK_003466,2024-10-28 03:43:00,2024-10-31 12:55:00,data_quality,P4,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.813,0,0.0,25.0,81.2,SLA_DATA_QUALITY_P4,120,2024-11-02 03:43:00,1,0,1
TICK_003467,2025-04-15 00:23:00,2025-04-15 01:41:00,opportunity_update,P1,marketing_ops,Sales Ops,Sales Ops,ai_assisted,0.705,0,0.0,0.5,1.3,SLA_OPPORTUNITY_UPDATE_P1,4,2025-04-15 04:23:00,1,0,1
TICK_003468,2025-03-15 12:46:00,2025-03-16 01:22:00,data_quality,P2,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.73,0,0.0,3.6,12.6,SLA_DATA_QUALITY_P2,24,2025-03-16 12:46:00,1,0,1
TICK_003469,2024-11-22 13:42:00,2024-11-24 16:36:00,data_quality,P4,sales_development,Sales Ops,Sales Ops,ai_assisted,0.777,0,0.0,5.4,50.9,SLA_DATA_QUALITY_P4,120,2024-11-27 13:42:00,1,0,1
TICK_003470,2024-10-19 02:04:00,2024-10-20 10:58:00,opportunity_update,P3,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.92,0,0.0,7.6,32.9,SLA_OPPORTUNITY_UPDATE_P3,72,2024-10-22 02:04:00,1,0,1
TICK_003471,2025-04-22 12:33:00,2025-04-26 18:45:00,data_quality,P4,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.932,0,0.0,16.3,102.2,SLA_DATA_QUALITY_P4,120,2025-04-27 12:33:00,1,0,1
TICK_003472,2024-12-05 20:10:00,2024-12-05 22:58:00,automation_bug,P1,finance,Sales Ops,CRM Eng,ai_assisted,0.485,1,0.9,0.8,2.8,SLA_AUTOMATION_BUG_P1,4,2024-12-06 00:10:00,1,0,1
TICK_003473,2025-02-13 19:29:00,2025-02-15 12:05:00,opportunity_update,P4,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.658,0,0.0,16.4,40.6,SLA_OPPORTUNITY_UPDATE_P4,120,2025-02-18 19:29:00,1,0,1
TICK_003474,2024-10-17 13:23:00,2024-10-19 17:17:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.774,0,0.0,1.4,51.9,SLA_LEAD_ROUTING_P3,72,2024-10-20 13:23:00,1,0,1
TICK_003475,2025-06-21 00:48:00,2025-06-21 15:12:00,account_ownership,P2,finance,Sales Ops,Sales Ops,ai_assisted,0.778,0,0.0,2.0,14.4,SLA_ACCOUNT_OWNERSHIP_P2,24,2025-06-22 00:48:00,1,0,1
TICK_003476,2025-02-27 20:52:00,2025-02-27 21:58:00,territory_assignment,P1,marketing_ops,Sales Ops,Sales Ops,ai_assisted,0.635,0,0.0,0.4,1.1,SLA_TERRITORY_ASSIGNMENT_P1,4,2025-02-28 00:52:00,1,0,1
TICK_003477,2025-06-12 07:27:00,2025-06-13 11:27:00,automation_bug,P2,sales_manager,CRM Eng,CRM Eng,ai_assisted,0.915,0,0.0,3.0,28.0,SLA_AUTOMATION_BUG_P2,24,2025-06-13 07:27:00,0,1,1
TICK_003478,2024-11-13 18:32:00,2024-11-16 04:26:00,data_quality,P3,sales_ops,CRM Eng,Sales Ops,ai_assisted,0.291,1,3.7,8.8,57.9,SLA_DATA_QUALITY_P3,72,2024-11-16 18:32:00,1,0,1
TICK_003479,2024-11-26 04:37:00,2024-11-27 05:31:00,account_ownership,P2,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.844,0,0.0,1.9,24.9,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-11-27 04:37:00,0,1,1
TICK_003480,2025-03-16 15:39:00,2025-03-17 08:21:00,field_sync_issue,P2,sales_development,CRM Eng,CRM Eng,ai_assisted,0.841,0,0.0,0.8,16.7,SLA_FIELD_SYNC_ISSUE_P2,24,2025-03-17 15:39:00,1,0,1
TICK_003481,2025-03-15 00:38:00,2025-03-15 10:56:00,lead_routing,P2,marketing_ops,Sales Ops,Sales Ops,ai_assisted,0.744,0,0.0,2.3,10.3,SLA_LEAD_ROUTING_P2,24,2025-03-16 00:38:00,1,0,1
TICK_003482,2025-05-04 21:46:00,2025-05-06 07:58:00,territory_assignment,P3,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.914,0,0.0,7.4,34.2,SLA_TERRITORY_ASSIGNMENT_P3,72,2025-05-07 21:46:00,1,0,1
TICK_003483,2025-06-11 08:58:00,2025-06-12 03:10:00,field_sync_issue,P2,customer_success,CRM Eng,CRM Eng,ai_assisted,0.844,0,0.0,1.1,18.2,SLA_FIELD_SYNC_ISSUE_P2,24,2025-06-12 08:58:00,1,0,1
TICK_003484,2025-05-13 08:49:00,2025-05-15 00:19:00,reporting_request,P3,sales_development,Order Ops,Sales Ops,ai_assisted,0.503,1,0.7,4.9,39.5,SLA_REPORTING_REQUEST_P3,72,2025-05-16 08:49:00,1,0,1
TICK_003485,2024-11-08 06:08:00,2024-11-11 05:32:00,automation_bug,P3,sales_manager,CRM Eng,CRM Eng,ai_assisted,0.873,0,0.0,4.1,71.4,SLA_AUTOMATION_BUG_P3,72,2024-11-11 06:08:00,1,0,1
TICK_003486,2024-12-24 12:28:00,2024-12-25 03:40:00,field_sync_issue,P2,sales_manager,CRM Eng,CRM Eng,ai_assisted,0.839,0,0.0,3.5,15.2,SLA_FIELD_SYNC_ISSUE_P2,24,2024-12-25 12:28:00,1,0,1
TICK_003487,2025-06-07 11:27:00,2025-06-08 16:33:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,ai_assisted,0.933,0,0.0,2.5,29.1,SLA_QUOTE_ORDER_ISSUE_P3,72,2025-06-10 11:27:00,1,0,1
TICK_003488,2025-02-27 20:30:00,2025-03-02 11:12:00,lead_routing,P4,finance,Sales Ops,Sales Ops,ai_assisted,0.639,0,0.0,18.0,62.7,SLA_LEAD_ROUTING_P4,120,2025-03-04 20:30:00,1,0,1
TICK_003489,2025-05-25 16:31:00,2025-05-25 22:07:00,automation_bug,P1,legal,Order Ops,CRM Eng,ai_assisted,0.309,1,2.5,1.4,5.6,SLA_AUTOMATION_BUG_P1,4,2025-05-25 20:31:00,0,1,1
TICK_003490,2025-03-03 16:43:00,2025-03-03 18:07:00,user_access,P1,marketing_ops,CRM Eng,CRM Eng,ai_assisted,0.866,0,0.0,0.2,1.4,SLA_USER_ACCESS_P1,4,2025-03-03 20:43:00,1,0,1
TICK_003491,2024-10-14 13:25:00,2024-10-17 09:43:00,territory_assignment,P4,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.914,0,0.0,12.3,68.3,SLA_TERRITORY_ASSIGNMENT_P4,120,2024-10-19 13:25:00,1,0,1
TICK_003492,2025-02-07 02:15:00,2025-02-08 21:03:00,quote_order_issue,P3,sales_development,Order Ops,Order Ops,ai_assisted,0.754,0,0.0,5.8,42.8,SLA_QUOTE_ORDER_ISSUE_P3,72,2025-02-10 02:15:00,1,0,1
TICK_003493,2025-05-14 03:27:00,2025-05-15 05:03:00,opportunity_update,P3,customer_success,Sales Ops,Sales Ops,ai_assisted,0.787,0,0.0,4.7,25.6,SLA_OPPORTUNITY_UPDATE_P3,72,2025-05-17 03:27:00,1,0,1
TICK_003494,2025-03-28 20:51:00,2025-03-29 10:51:00,quote_order_issue,P2,marketing_ops,Order Ops,Order Ops,ai_assisted,0.676,0,0.0,4.3,14.0,SLA_QUOTE_ORDER_ISSUE_P2,24,2025-03-29 20:51:00,1,0,1
TICK_003495,2024-11-06 05:18:00,2024-11-06 22:24:00,forecasting_support,P2,sales_development,Sales Ops,Sales Ops,ai_assisted,0.83,0,0.0,0.6,17.1,SLA_FORECASTING_SUPPORT_P2,24,2024-11-07 05:18:00,1,0,1
TICK_003496,2024-11-27 08:01:00,2024-11-28 01:01:00,data_quality,P2,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.905,0,0.0,2.4,17.0,SLA_DATA_QUALITY_P2,24,2024-11-28 08:01:00,1,0,1
TICK_003497,2025-05-22 05:58:00,2025-05-24 02:34:00,territory_assignment,P3,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.96,0,0.0,1.7,44.6,SLA_TERRITORY_ASSIGNMENT_P3,72,2025-05-25 05:58:00,1,0,1
TICK_003498,2025-06-25 08:11:00,2025-06-25 23:23:00,quote_order_issue,P2,sales_rep,Order Ops,Order Ops,ai_assisted,0.853,0,0.0,1.3,15.2,SLA_QUOTE_ORDER_ISSUE_P2,24,2025-06-26 08:11:00,1,0,1
TICK_003499,2025-04-24 12:36:00,2025-04-25 10:42:00,reporting_request,P2,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.366,0,0.0,1.9,22.1,SLA_REPORTING_REQUEST_P2,24,2025-04-25 12:36:00,1,0,1
TICK_003500,2024-10-27 18:48:00,2024-10-28 09:54:00,lead_routing,P2,customer_success,Sales Ops,Sales Ops,ai_assisted,0.871,0,0.0,0.9,15.1,SLA_LEAD_ROUTING_P2,24,2024-10-28 18:48:00,1,0,1
TICK_003501,2025-03-19 00:16:00,2025-03-20 00:16:00,lead_routing,P2,sales_rep,CRM Eng,Sales Ops,ai_assisted,0.615,1,7.8,7.5,24.0,SLA_LEAD_ROUTING_P2,24,2025-03-20 00:16:00,1,0,1
TICK_003502,2025-05-15 09:20:00,2025-05-16 11:38:00,automation_bug,P2,marketing_ops,Order Ops,CRM Eng,ai_assisted,0.367,1,5.0,3.2,26.3,SLA_AUTOMATION_BUG_P2,24,2025-05-16 09:20:00,0,1,1
TICK_003503,2025-03-24 18:16:00,2025-03-29 22:34:00,territory_assignment,P4,customer_success,Sales Ops,Sales Ops,ai_assisted,0.9,0,0.0,16.6,124.3,SLA_TERRITORY_ASSIGNMENT_P4,120,2025-03-29 18:16:00,0,1,1
TICK_003504,2025-03-12 04:08:00,2025-03-15 01:32:00,reporting_request,P4,sales_development,Sales Ops,Sales Ops,ai_assisted,0.772,0,0.0,4.7,69.4,SLA_REPORTING_REQUEST_P4,120,2025-03-17 04:08:00,1,0,1
TICK_003505,2025-02-05 14:09:00,2025-02-07 00:33:00,user_access,P3,sales_manager,Order Ops,CRM Eng,ai_assisted,0.71,1,3.2,6.6,34.4,SLA_USER_ACCESS_P3,72,2025-02-08 14:09:00,1,0,1
TICK_003506,2024-12-06 20:11:00,2024-12-06 22:29:00,account_ownership,P1,finance,Sales Ops,Sales Ops,ai_assisted,0.822,0,0.0,0.3,2.3,SLA_ACCOUNT_OWNERSHIP_P1,4,2024-12-07 00:11:00,1,0,1
TICK_003507,2024-12-16 15:27:00,2024-12-19 02:15:00,reporting_request,P3,marketing_ops,Sales Ops,Sales Ops,ai_assisted,0.789,0,0.0,2.8,58.8,SLA_REPORTING_REQUEST_P3,72,2024-12-19 15:27:00,1,0,1
TICK_003508,2025-04-22 13:31:00,2025-04-27 16:07:00,territory_assignment,P4,sales_ops,Sales Ops,Sales Ops,ai_assisted,0.66,0,0.0,12.0,122.6,SLA_TERRITORY_ASSIGNMENT_P4,120,2025-04-27 13:31:00,0,1,1
TICK_003509,2024-10-20 01:00:00,2024-10-20 21:48:00,quote_order_issue,P2,customer_success,Order Ops,Order Ops,ai_assisted,0.881,0,0.0,1.9,20.8,SLA_QUOTE_ORDER_ISSUE_P2,24,2024-10-21 01:00:00,1,0,1
TICK_003510,2024-10-24 01:50:00,2024-10-26 05:32:00,field_sync_issue,P4,sales_rep,Order Ops,CRM Eng,ai_assisted,0.201,1,1.7,23.2,51.7,SLA_FIELD_SYNC_ISSUE_P4,120,2024-10-29 01:50:00,1,0,1
TICK_003511,2025-01-17 06:40:00,2025-01-17 21:46:00,account_ownership,P2,finance,Sales Ops,Sales Ops,ai_assisted,0.815,0,0.0,1.1,15.1,SLA_ACCOUNT_OWNERSHIP_P2,24,2025-01-18 06:40:00,1,0,1
TICK_003512,2025-04-30 09:04:00,2025-05-03 06:16:00,data_quality,P3,legal,Order Ops,Sales Ops,ai_assisted,0.799,1,2.1,3.9,69.2,SLA_DATA_QUALITY_P3,72,2025-05-03 09:04:00,1,0,1
TICK_003513,2025-03-29 08:50:00,2025-03-30 07:56:00,data_quality,P3,sales_ops,Sales Ops,Sales Ops,ai_assisted,0.847,0,0.0,5.0,23.1,SLA_DATA_QUALITY_P3,72,2025-04-01 08:50:00,1,0,1
TICK_003514,2025-03-11 01:01:00,2025-03-12 22:55:00,contracting_issue,P3,sales_manager,Order Ops,Order Ops,ai_assisted,0.829,0,0.0,4.0,45.9,SLA_CONTRACTING_ISSUE_P3,72,2025-03-14 01:01:00,1,0,1
TICK_003515,2025-02-23 19:33:00,2025-02-24 18:51:00,opportunity_update,P3,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.767,0,0.0,3.6,23.3,SLA_OPPORTUNITY_UPDATE_P3,72,2025-02-26 19:33:00,1,0,1
TICK_003516,2024-10-31 05:27:00,2024-11-03 16:33:00,reporting_request,P4,sales_manager,Sales Ops,Sales Ops,ai_assisted,0.699,0,0.0,11.3,83.1,SLA_REPORTING_REQUEST_P4,120,2024-11-05 05:27:00,1,0,1
TICK_003517,2024-12-30 13:30:00,2024-12-30 16:00:00,quote_order_issue,P1,sales_rep,Order Ops,Order Ops,ai_assisted,0.971,0,0.0,0.2,2.5,SLA_QUOTE_ORDER_ISSUE_P1,4,2024-12-30 17:30:00,1,0,1
TICK_003518,2024-10-22 16:57:00,2024-10-23 10:20:59,territory_assignment,P2,finance,Sales Ops,Sales Ops,ai_assisted,0.975,0,0.0,1.6,17.4,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-10-23 16:57:00,1,0,1
TICK_003519,2025-04-25 23:55:00,2025-04-29 22:55:00,reporting_request,P4,finance,Order Ops,Sales Ops,ai_assisted,0.352,1,9.3,17.4,95.0,SLA_REPORTING_REQUEST_P4,120,2025-04-30 23:55:00,1,0,1
TICK_003520,2025-04-23 23:16:00,2025-04-24 07:52:00,lead_routing,P2,sales_development,Sales Ops,Sales Ops,ai_assisted,0.794,0,0.0,3.1,8.6,SLA_LEAD_ROUTING_P2,24,2025-04-24 23:16:00,1,0,1
TICK_003521,2024-12-10 11:34:00,2024-12-10 23:10:00,forecasting_support,P2,customer_success,Sales Ops,Sales Ops,ai_assisted,0.93,0,0.0,2.1,11.6,SLA_FORECASTING_SUPPORT_P2,24,2024-12-11 11:34:00,1,0,1
TICK_003522,2024-12-19 23:57:00,2024-12-24 06:09:00,opportunity_update,P4,sales_development,Sales Ops,Sales Ops,ai_assisted,0.885,0,0.0,5.6,102.2,SLA_OPPORTUNITY_UPDATE_P4,120,2024-12-24 23:57:00,1,0,1
TICK_003523,2024-12-26 15:43:00,2024-12-27 12:31:00,contracting_issue,P2,sales_rep,Order Ops,Order Ops,ai_assisted,0.786,0,0.0,2.1,20.8,SLA_CONTRACTING_ISSUE_P2,24,2024-12-27 15:43:00,1,0,1
TICK_003524,2025-05-31 18:53:00,2025-05-31 20:29:00,opportunity_update,P1,customer_success,Sales Ops,Sales Ops,ai_assisted,0.817,0,0.0,0.2,1.6,SLA_OPPORTUNITY_UPDATE_P1,4,2025-05-31 22:53:00,1,0,1
TICK_003525,2025-02-11 08:26:00,2025-02-13 02:26:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.85,0,0.0,7.5,42.0,SLA_LEAD_ROUTING_P3,72,2025-02-14 08:26:00,1,0,1
TICK_003526,2025-04-27 01:16:00,2025-04-27 03:46:00,field_sync_issue,P1,marketing_ops,CRM Eng,CRM Eng,ai_assisted,0.849,0,0.0,0.3,2.5,SLA_FIELD_SYNC_ISSUE_P1,4,2025-04-27 05:16:00,1,0,1
TICK_003527,2025-01-31 12:30:00,2025-02-01 20:54:00,field_sync_issue,P2,sales_manager,CRM Eng,CRM Eng,ai_assisted,0.821,0,0.0,3.3,32.4,SLA_FIELD_SYNC_ISSUE_P2,24,2025-02-01 12:30:00,0,1,1
TICK_003528,2025-04-09 14:49:00,2025-04-10 00:25:00,user_access,P2,sales_development,CRM Eng,CRM Eng,ai_assisted,0.838,0,0.0,2.4,9.6,SLA_USER_ACCESS_P2,24,2025-04-10 14:49:00,1,0,1
TICK_003529,2025-02-22 05:55:00,2025-02-25 10:13:00,automation_bug,P3,finance,Order Ops,CRM Eng,ai_assisted,0.515,1,5.7,6.2,76.3,SLA_AUTOMATION_BUG_P3,72,2025-02-25 05:55:00,0,1,1
TICK_003530,2024-12-16 01:41:00,2024-12-16 14:47:00,account_ownership,P2,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.869,0,0.0,1.8,13.1,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-12-17 01:41:00,1,0,1
TICK_003531,2025-05-28 05:42:00,2025-05-29 14:12:00,forecasting_support,P3,marketing_ops,Sales Ops,Sales Ops,ai_assisted,0.933,0,0.0,3.8,32.5,SLA_FORECASTING_SUPPORT_P3,72,2025-05-31 05:42:00,1,0,1
TICK_003532,2025-04-12 13:30:00,2025-04-14 05:30:00,lead_routing,P3,legal,Sales Ops,Sales Ops,ai_assisted,0.863,0,0.0,7.2,40.0,SLA_LEAD_ROUTING_P3,72,2025-04-15 13:30:00,1,0,1
TICK_003533,2025-04-29 00:19:00,2025-04-29 21:31:00,territory_assignment,P3,sales_rep,Sales Ops,Sales Ops,ai_assisted,0.802,0,0.0,1.9,21.2,SLA_TERRITORY_ASSIGNMENT_P3,72,2025-05-02 00:19:00,1,0,1
TICK_003534,2025-06-16 20:25:00,2025-06-17 05:49:00,quote_order_issue,P2,legal,Order Ops,Order Ops,ai_assisted,0.879,0,0.0,2.7,9.4,SLA_QUOTE_ORDER_ISSUE_P2,24,2025-06-17 20:25:00,1,0,1
TICK_003535,2024-12-07 21:29:00,2024-12-08 19:05:00,automation_bug,P2,sales_development,CRM Eng,CRM Eng,ai_assisted,0.836,0,0.0,1.9,21.6,SLA_AUTOMATION_BUG_P2,24,2024-12-08 21:29:00,1,0,1
TICK_003536,2024-10-25 23:48:00,2024-10-27 10:18:00,territory_assignment,P3,sales_ops,Sales Ops,Sales Ops,ai_assisted,0.694,0,0.0,1.2,34.5,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-10-28 23:48:00,1,0,1
